समितिअन्तर्गत	ORG	ORG	ORG
रहे	O	O	O
चोरी	ORG	O	ORG
सिकारी	ORG	O	ORG
नियन्त्रण	ORG	O	ORG
समिति	ORG	O	ORG
का	O	O	O
संयोजक	O	O	O
सिताराम	PER	PER	PER
थारु	PER	PER	PER
बताए	O	O	O
।	O	O	O

बाँके	LOC	LOC	LOC
मा	O	O	O
गत	O	O	O
भदौ	O	O	O
अन्तिम	O	O	O
साता	O	O	O
राप्ती	LOC	LOC	LOC
सोनारी	LOC	LOC	LOC
–	LOC	O	LOC
१	LOC	O	LOC
कुसुम	LOC	LOC	LOC
स्थित	O	O	O
गाभर	LOC	LOC	O
बाघ	O	O	O
ले	O	O	O
मान्छे	O	O	O
खाए	O	O	O
को	O	O	O
थियो	O	O	O
।	O	O	O

त्यस	O	O	O
को	O	O	O
करिब	O	O	O
डेढ	O	O	O
महिना	O	O	O
पछि	O	O	O
नरैनापुर	LOC	LOC	LOC
मा	O	O	O
पनि	O	O	O
बाघ	O	O	O
ले	O	O	O
मान्छे	O	O	O
खाए	O	O	O
थियो	O	O	O
।	O	O	O

निकुञ्ज	O	O	ORG
का	O	O	O
प्रमुख	O	O	O
संरक्षण	O	O	O
अधिकृत	ORG	O	O
श्यामकुमार	ORG	PER	PER
साह	ORG	PER	PER
ले	O	O	O
दुई	O	O	O
हात्ती	O	O	O
र	O	O	O
नेपाली	O	O	ORG
सेनासहित	O	O	ORG
को	O	O	O
टोली	O	O	O
२४सै	O	O	O
घण्टा	O	O	O
गस्ती	O	O	O
गरि	O	O	O
रहेको	O	O	O
जानकारी	O	O	O
दिए	O	O	O
।	O	O	O

क्रिकेट	O	O	O
खेलाडी	O	O	O
संघ	ORG	ORG	ORG
नेपाल	ORG	ORG	ORG
(	O	ORG	O
सिप्यान	ORG	ORG	O
)	O	ORG	O
ले	O	O	O
हरुलाई	O	O	O
गरिए	O	O	O
को	O	O	O
कारबाही	O	O	O
नेपाली	O	O	O
विकास	O	O	O
मा	O	O	O
अवरोध	O	O	O
पुग्ने	O	O	O
अवस्था	O	O	O
सिर्जना	O	O	O
भए	O	O	O
जनाए	O	O	O
छ	O	O	O
।	O	O	O

अध्यक्ष	O	O	O
मनिषराज	PER	PER	PER
पाण्डे	PER	PER	PER
र	O	O	O
महासचिव	O	O	O
पारस	PER	PER	PER
खड्का	PER	PER	PER
ले	O	O	O
संयुक्त	O	O	O
विज्ञप्ति	O	O	O
जारी	O	O	O
गर्दै	O	O	O
खेलाडी	O	O	O
हरुका	O	O	O
आवाज	O	O	O
तथा	O	O	O
भावना	O	O	O
सम्बोधन	O	O	O
गर्नु	O	O	O
को	O	O	O
सट्टा	O	O	O
उनी	O	O	O
हरुलाई	O	O	O
कारबाही	O	O	O
गरिएको	O	O	O
मा	O	O	O
ध्यानाकर्षण	O	O	O
भए	O	O	O
जनाए	O	O	O
का	O	O	O
छन्	O	O	O
।	O	O	O

सिप्यान	ORG	ORG	ORG
ले	O	O	O
क्रिकेट	O	O	O
खेलाडी	O	O	O
हरुको	O	O	O
वर्गीकरण	O	O	O
जस्तो	O	O	O
महत्व	O	O	O
पूर्ण	O	O	O
विषय	O	O	O
लाई	O	O	O
पारदर्शी	O	O	O
,	O	O	O
तर्कसम्मत	O	O	O
र	O	O	O
त्रुटीरहित	O	O	O
बनाउन	O	O	O
माग	O	O	O
समेत	O	O	O
गरे	O	O	O
को	O	O	O
छ	O	O	O
।	O	O	O

गत	O	O	O
मंसिर	O	O	O
२९	O	O	O
गते	O	O	O
नेपाल	ORG	ORG	ORG
क्रिकेट	O	O	O
संघ	ORG	ORG	ORG
(	ORG	O	ORG
क्यान	ORG	ORG	ORG
)	ORG	O	ORG
ले	O	O	O
राष्ट्रिय	O	O	O
टिम	O	O	O
का	O	O	O
कप्तान	O	O	O
ज्ञानेन्द्र	PER	PER	PER
मल्ल	PER	PER	PER
र	O	O	O
उपकप्तान	O	O	O
दीपेन्द्र	PER	PER	PER
सिंह	PER	PER	PER
ऐरी	PER	PER	PER
सहित	O	O	O
चार	O	O	O
क्रिकेटर	O	O	O
माथि	O	O	O
कारबाही	O	O	O
गरे	O	O	O
को	O	O	O
थियो	O	O	O
।	O	O	O

नेकपा	ORG	ORG	ORG
माओवादी	ORG	ORG	ORG
का	O	O	O
अध्यक्ष	O	O	O
पुष्पकमल	PER	PER	PER
दाहाल	PER	PER	PER
‘	O	PER	O
प्रचण्ड’ले	PER	PER	PER
क्रिकेट	O	O	O
खेलाडी	O	O	O
माथि	O	O	O
गरिए	O	O	O
को	O	O	O
कारबाही	O	O	O
बारे	O	O	O
प्रधानमन्त्री	O	O	O
शेरबहादुर	PER	PER	PER
देउवा	PER	PER	PER
ध्यानाकर्षण	O	O	O
समेत	O	O	O
गराए	O	O	O
थिए	O	O	O
।	O	O	O

डारिल	PER	PER	PER
मिचेल	PER	PER	PER
न्यूजिल्याण्ड	LOC	ORG	LOC
को	O	O	O
राष्ट्रिय	O	O	O
रग्वी	O	O	O
टिम	O	O	O
‘	O	O	O
अल	ORG	ORG	ORG
ब्ल्याक्स	ORG	ORG	ORG
’	O	O	O
का	O	O	O
पूर्व	O	O	O
खेलाडी	O	O	O
एवं	O	O	O
प्रशिक्षक	O	O	O
जोन	PER	PER	PER
छोरा	O	O	O
हुन्	O	O	O
।	O	O	O

डारिल	PER	PER	PER
मिचेल	PER	PER	PER
को	O	O	O
सपना	O	O	O
भने	O	O	O
ब्ल्याक	O	O	O
क्याप	O	O	O
अर्थात्	O	O	O
न्युजिल्याण्ड	LOC	ORG	ORG
क्रिकेट	O	ORG	ORG
टिम	O	ORG	ORG
सदस्य	O	O	O
बन्ने	O	O	O
थियो	O	O	O
।	O	O	O

उन	O	PER	O
लाई	O	O	O
जिम्मी	PER	PER	PER
निशम	PER	PER	PER
सँगै	O	O	O
फिनिसर	O	O	O
को	O	O	O
रुप	O	O	O
मा	O	O	O
छनोट	O	O	O
गरिए	O	O	O
थियो	O	O	O
।	O	O	O

उन	O	O	O
ले	O	O	O
स्काई	ORG	O	ORG
स्पोर्ट्स	ORG	ORG	ORG
एनजेड	ORG	ORG	ORG
मा	O	O	O
मार्टिन	PER	PER	PER
गुप्टिल	PER	PER	PER
की	O	O	O
श्रीमती	O	O	O
एवं	O	O	O
ब्रोडकास्टर	O	O	O
लाउरा	PER	PER	PER
म्याकगोलड्रिक	PER	PER	PER
लाई	O	O	O
ब्याटिङ	O	O	O
गर्न	O	O	O
जानु	O	O	O
अघि	O	O	O
ओपनिङ	O	O	O
पार्टनर	O	O	O
सँगै	O	O	O
‘	O	O	O
फ्रोजन	O	O	O
’	O	O	O
गीत	O	O	O
गाउने	O	O	O
सुनाए	O	O	O
का	O	O	O
थिए	O	O	O
।	O	O	O

इंग्ल्याण्ड	LOC	LOC	LOC
का	O	O	O
खेलाडी	O	O	O
प्रतिस्पर्धा	O	O	O
मा	O	O	O
अब्बल	O	O	O
छन्	O	O	O
।	O	O	O

लिएम	PER	PER	PER
लिभिङस्टोन	PER	PER	PER
ले	O	O	O
डभोन	PER	PER	PER
कनवे	PER	PER	PER
लाई	O	O	O
लेगस्पीन	O	O	O
बलिङ	O	O	O
गरे	O	O	O
,	O	O	O
किन	O	O	O
की	O	O	O
उनी	O	O	O
लेफ्ट	O	O	O
ह्यान्डर	O	O	O
भएका	O	O	O
अफस्पीन	O	O	O
भन्दा	O	O	O
यस	O	O	O
खाले	O	O	O
स्पीनसामू	O	O	O
कमजोर	O	O	O
देखिँदै	O	O	O
आए	O	O	O
का	O	O	O
थिए	O	O	O
।	O	O	O

पावर	O	O	O
प्ले	O	O	O
मा	O	O	O
अबुधाबी	O	LOC	LOC
१६६	O	O	O
रन	O	O	O
जोगाउने	O	O	O
क्रम	O	O	O
इंग्ल्याण्ड	LOC	LOC	ORG
को	O	O	O
योजना	O	O	O
अनुसार	O	O	O
नै	O	O	O
सबै	O	O	O
कुरा	O	O	O
भइ	O	O	O
रहेको	O	O	O
थियो	O	O	O
।	O	O	O

क्रिस	PER	PER	PER
वोक्स	PER	PER	PER
ले	O	O	O
टेष्ट	O	O	O
म्याच	O	O	O
को	O	O	O
बलिङ	O	O	O
लाइन	O	O	O
र	O	O	O
लेन्थ	O	O	O
हिट	O	O	O
गर्नै	O	O	O
गप्टिल	PER	O	PER
कप्तान	O	O	O
केन	PER	PER	PER
विलियम्स	PER	PER	PER
लाई	O	O	O
आउट	O	O	O
गरे	O	O	O
।	O	O	O

उन	O	O	O
ले	O	O	O
उत्कृष्ट	O	O	O
रुप	O	O	O
मा	O	O	O
आउटस्वीङ्गर	O	O	O
बलिङ	O	O	O
गरे	O	O	O
।	O	O	O

मिचेल	PER	PER	PER
ले	O	O	O
आदिल	PER	PER	PER
रसिद	PER	PER	PER
विरुद्ध	O	O	O
रिभर्स	O	O	O
स्वीप	O	O	O
गर्न	O	O	O
खोजि	O	O	O
रहेका	O	O	O
हुन्छन्	O	O	O
,	O	O	O
तर	O	O	O
लेगस्पीनर	O	O	O
को	O	O	O
पहुँच	O	O	O
भन्दा	O	O	O
बाहिर	O	O	O
लेगब्रेक	O	O	O
गर्छन्	O	O	O
।	O	O	O

लियम	PER	PER	PER
लिभिङस्टोन	PER	PER	PER
ले	O	O	O
पनि	O	O	O
उन	O	O	O
लाई	O	O	O
अफब्रेक	O	O	O
र	O	O	O
लेगब्रेकमार्फत्	O	O	O
दबाब	O	O	O
दिइ	O	O	O
रहेका	O	O	O
थिए	O	O	O
।	O	O	O

मिचेल	PER	PER	PER
ले	O	O	O
‘	O	O	O
एक	O	O	O
बल	O	O	O
रन	O	O	O
’	O	O	O
गर्दै	O	O	O
२८	O	O	O
मा	O	O	O
खेलि	O	O	O
रहेका	O	O	O
थिए	O	O	O
।	O	O	O

सन्	O	O	O
२०१६	O	O	O
मा	O	O	O
कार्लोस	PER	PER	PER
ब्रेथवेइट	PER	PER	PER
ले	O	O	O
कलकत्ता	LOC	LOC	LOC
बेन	PER	PER	PER
स्टोक्स	PER	PER	PER
लाई	O	O	O
अन्तिम	O	O	O
ओभर	O	O	O
लगातार	O	O	O
चार	O	O	O
छक्का	O	O	O
प्रहार	O	O	O
गरे	O	O	O
का	O	O	O
थिए	O	O	O
।	O	O	O

पाँच	O	O	O
वर्ष	O	O	O
पछि	O	O	O
नयाँ	O	O	O
हिरो	O	O	O
को	O	O	O
रुप	O	O	O
मा	O	O	O
डारिल	PER	PER	PER
मिचेल	PER	PER	PER
आए	O	O	O
का	O	O	O
छन्	O	O	O
।	O	O	O

जस	O	PER	O
ले	O	O	O
इंग्ल्याण्ड	LOC	LOC	LOC
लाई	O	O	O
विगत	O	O	O
को	O	O	O
उक्त	O	O	O
अनुभव	O	O	O
सम्झाए	O	O	O
।	O	O	O

भारत	LOC	LOC	LOC
मा	O	O	O
मोहम्मद	PER	PER	PER
अली	PER	PER	PER
जिन्ना	PER	PER	PER
लाई	O	O	O
‘	O	O	O
पृथकतावादी	O	O	O
’	O	O	O
भनेर	O	O	O
गाली	O	O	O
गरिन्छ	O	O	O
तर	O	O	O
पाकिस्तान	LOC	LOC	LOC
उन	O	O	O
राष्ट्र	O	O	O
का	O	O	O
संस्थापक	O	O	O
पिता	O	O	O
मानेर	O	O	O
उच्च	O	O	O
सम्मान	O	O	O
दिइन्छ	O	O	O
।	O	O	O

फेरि	O	O	O
तिनै	O	O	O
पाकिस्तानी	O	O	O
हरू	O	O	O
शेख	PER	PER	PER
मुजिबर	PER	PER	PER
रहमान	PER	PER	PER
लाई	O	O	O
‘	O	O	O
अलगाववादी	ORG	O	O
’	O	O	O
भन्छन्	O	O	O
,	O	O	O
जबकि	O	O	O
बंगलादेश	LOC	LOC	LOC
मा	O	O	O
राष्ट्र	O	O	O
का	O	O	O
संस्थापक	O	O	O
पिता	O	O	O
वा	O	O	O
बंगबन्धु	O	O	O
मानिन्छ	O	O	O
।	O	O	O

सिक्किम	LOC	LOC	LOC
को	O	O	O
भारत	LOC	LOC	ORG
मा	O	O	O
विलयन	O	O	O
किन	O	O	O
राष्ट्रघात	O	O	O
,	O	O	O
हस्तक्षेप	O	O	O
र	O	O	O
विस्तारवाद	O	O	O
हो	O	O	O
तर	O	O	O
तिब्बत	LOC	LOC	LOC
चीन	LOC	LOC	ORG
चाहिं	O	O	O
हैन	O	O	O
एकता	O	O	O
?	O	O	O

दोस्रो	O	O	O
विश्वयुद्ध	O	O	O
ले	O	O	O
कोरिया	LOC	LOC	ORG
लाई	O	O	O
मात्र	O	O	O
हैन	O	O	O
,	O	O	O
जर्मनी	LOC	LOC	ORG
पनि	O	O	O
दुई	O	O	O
राज्य	O	O	O
मा	O	O	O
बाँडे	O	O	O
को	O	O	O
थियो	O	O	O
।	O	O	O

पूर्वी	O	LOC	ORG
जर्मनी	LOC	LOC	ORG
को	O	O	O
साम्यवादी	O	O	O
सत्ता	O	O	O
ढले	O	O	O
सँगै	O	O	O
फेरि	O	O	O
जर्मन	O	LOC	ORG
एकीकरण	O	O	O
भयो	O	O	O
।	O	O	O

शायद	O	O	O
उत्तरकोरिया	LOC	LOC	LOC
को	O	O	O
साम्यवादी	O	O	O
सत्ता	O	O	O
ढले	O	O	O
का	O	O	O
दिन	O	O	O
कोरिया	LOC	LOC	LOC
पनि	O	O	O
एकीकरण	O	O	O
हुनेछ	O	O	O
।	O	O	O

तर	O	O	O
,	O	O	O
यी	O	O	O
उदाहरण	O	O	O
बाट	O	O	O
उठ्ने	O	O	O
केही	O	O	O
प्रश्न	O	O	O
छन्-	O	O	O
पूर्वी	O	O	O
र	O	O	O
पश्चिम	O	O	LOC
जर्मनी	LOC	LOC	LOC
दुई	O	O	O
फरक	O	O	O
-	O	O	O
राज्य	O	O	O
हुँदा	O	O	O
के	O	O	O
को	O	O	O
राष्ट्रियता	O	O	O
पनि	O	O	O
थियो	O	O	O
वा	O	O	O
एउटै	O	O	O
?	O	O	O

कोरिया	LOC	O	LOC
अहिले	O	O	O
उत्तर	O	O	O
र	O	O	O
दक्षिण	O	O	O
दुई	O	O	O
वटा	O	O	O
हुँदा	O	O	O
यी	O	O	O
‘	O	O	O
राज्य	O	O	O
’	O	O	O
मात्र	O	O	O
हुन्	O	O	O
कि	O	O	O
राष्ट्र	O	O	O
पनि	O	O	O
?	O	O	O

सोभियत	ORG	ORG	LOC
संघ	ORG	ORG	LOC
वा	O	O	O
युगोस्लाभिया	ORG	LOC	LOC
को	ORG	O	O
गठन	ORG	O	O
एकता	O	O	O
थियो	O	O	O
कि	O	O	O
अतिक्रमण	O	O	O
?	O	O	O

फेरि	O	O	O
तिन	O	O	O
को	O	O	O
विभाजन	O	O	O
स्वतन्त्रता	O	O	O
हो	O	O	O
कि	O	O	O
विखण्डन	O	O	O
?	O	O	O

प्रहरी	O	O	O
ले	O	O	O
त्रिभुवन	LOC	LOC	ORG
अन्तर्राष्ट्रिय	LOC	LOC	ORG
विमानस्थल	LOC	LOC	ORG
बाट	O	O	O
करीब	O	O	O
३३३	O	O	O
ग्राम	O	O	O
सुन	O	O	O
सहित	O	O	O
एक	O	O	O
बंगलादेशी	O	O	O
नागरिक	O	O	O
लाई	O	O	O
पक्राउ	O	O	O
गरे	O	O	O
को	O	O	O
छ	O	O	O
।	O	O	O

पक्राउ	O	O	O
पर्ने	O	O	O
मा	O	O	O
बंगलादेशी	O	O	O
नागरिक	O	O	O
राहदानी	O	O	O
नम्बर	O	O	O
ईएन	O	O	O
०९८७८१	O	O	O
बाहक	O	O	O
३५	O	O	O
वर्षीय	O	O	O
अस्राफुल	PER	PER	PER
इजलाम	PER	PER	PER
रहे	O	O	O
का	O	O	O
छन्	O	O	O
।	O	O	O

हिमालयन	O	ORG	ORG
एअरलाइन्स	O	ORG	ORG
को	O	O	O
उडान	O	O	O
मार्फत	O	O	O
दुबई	O	LOC	LOC
बाट	O	O	O
काठमाडौं	LOC	LOC	LOC
हुँदै	O	O	O
बंगलादेश	LOC	LOC	LOC
जान	O	O	O
लागे	O	O	O
का	O	O	O
उन	O	O	O
लाई	O	O	O
विमानस्थल	LOC	O	ORG
मा	O	O	O
खटिए	O	O	O
प्रहरी	LOC	O	O
ले	O	O	O
ह्‍याण्ड	O	O	O
व्यागेज	O	O	O
जाँच	O	O	O
गर्नेक्रम	O	O	O
पक्राउ	O	O	O
गरे	O	O	O
हो	O	O	O
।	O	O	O

बंगलादेश	LOC	LOC	LOC
मा	O	O	O
भइ	O	O	O
रहेको	O	O	O
साफ	O	O	O
यू	O	O	O
–	O	O	O
१९	O	O	O
महिला	O	O	O
च्याम्पियनसिप	O	O	O
नेपाल	O	LOC	LOC
ले	O	O	O
आफ्नो	O	O	O
अन्तिम	O	O	O
लिग	O	O	O
खेल	O	O	O
आज	O	O	O
भारत	LOC	LOC	LOC
विरुद्ध	O	O	O
प्रतिस्पर्धा	O	O	O
गर्दैछ	O	O	O
।	O	O	O

ढाका	LOC	LOC	LOC
स्थित	O	O	O
शहिद	LOC	O	ORG
सिपाही	LOC	O	ORG
मुस्तोफा	LOC	O	ORG
कमल	LOC	O	ORG
स्टेडियम	LOC	O	ORG
मा	O	O	O
यस	O	O	O
खेल	O	O	O
नेपाली	O	O	O
समय	O	O	O
अनुसार	O	O	O
दिउँसो	O	O	O
२	O	O	O
:	O	O	O
४५	O	O	O
बजे	O	O	O
सुरु	O	O	O
हुनेछ	O	O	O
।	O	O	O

पाँच	O	O	O
टिम	O	O	O
सहभागी	O	O	O
च्याम्पियनसिप	O	O	O
मा	O	O	O
शीर्ष	O	O	O
दुई	O	O	O
रहेर	O	O	O
फाइनल	O	O	O
पुग्न	O	O	O
नेपाल	LOC	LOC	LOC
लाई	O	O	O
भारत	LOC	LOC	LOC
विरुद्ध	O	O	O
बराबरी	O	O	O
नै	O	O	O
पर्याप्त	O	O	O
छ	O	O	O
।	O	O	O

भारत	LOC	LOC	LOC
भने	O	O	O
नेपाल	LOC	LOC	LOC
लाई	O	O	O
हराएर	O	O	O
फाइनल	O	O	O
पुग्ने	O	O	O
लक्ष्य	O	O	O
मा	O	O	O
छ	O	O	O
।	O	O	O

नेपाल	LOC	LOC	ORG
३	O	O	O
खेल	O	O	O
बाट	O	O	O
७	O	O	O
अंक	O	O	O
जोडेर	O	O	O
शीर्ष	O	O	O
स्थान	O	O	O
मा	O	O	O
छ	O	O	O
।	O	O	O

समान	O	O	O
अंक	O	O	O
भए	O	O	O
पनि	O	O	O
गोलअन्तर	O	O	O
मा	O	O	O
पछि	O	O	O
रहे	O	O	O
को	O	O	O
बंगलादेश	LOC	LOC	ORG
दोस्रो	O	O	O
स्थान	O	O	O
छ	O	O	O
।	O	O	O

भारत	LOC	LOC	ORG
भने	O	O	O
दुई	O	O	O
जित	O	O	O
र	O	O	O
१	O	O	O
हार	O	O	O
बाट	O	O	O
६	O	O	O
अंक	O	O	O
सहित	O	O	O
तेस्रो	O	O	O
स्थान	O	O	O
मा	O	O	O
छ	O	O	O
।	O	O	O

भारत	LOC	LOC	LOC
पछिल्लो	O	O	O
खेल	O	O	O
मा	O	O	O
बंगलादेश	LOC	LOC	LOC
सँग	O	O	O
पराजित	O	O	O
भए	O	O	O
को	O	O	O
थियो	O	O	O
।	O	O	O

आजै	O	O	O
बंगलादेश	LOC	LOC	LOC
ले	O	O	O
श्रीलंका	LOC	LOC	LOC
सँग	O	O	O
अन्तिम	O	O	O
खेल	O	O	O
खेल्दैछ	O	O	O
।	O	O	O

यदि	O	O	O
नेपाल	LOC	LOC	LOC
ले	O	O	O
भारत	LOC	LOC	LOC
लाई	O	O	O
पराजित	O	O	O
गरे	O	O	O
मा	O	O	O
बंगलादेश	LOC	LOC	LOC
जस्तो	O	O	O
नतिजा	O	O	O
आए	O	O	O
पनि	O	O	O
फाइनल	O	O	O
पुग्नेछ	O	O	O
।	O	O	O

काठमाडौं	LOC	LOC	LOC
उपत्यका	LOC	O	LOC
का	O	O	O
केही	O	O	O
विद्यालय	O	ORG	O
विद्यार्थी	O	O	O
हरुमा	O	O	O
झाडाबान्ता	O	O	O
को	O	O	O
समस्या	O	O	O
देखिए	O	O	O
पछि	O	O	O
अध्ययन	O	O	O
गर्न	O	O	O
प्रभावित	O	O	O
मा	O	O	O
स्वास्थ्यकर्मी	O	O	O
परिचालन	O	O	O
गरिए	O	O	O
छ	O	O	O
।	O	O	O

स्वास्थ्य	ORG	O	O
सेवा	ORG	O	O
विभाग	ORG	O	O
का	O	O	O
महानिर्देशक	O	O	O
डा	O	O	O
.	O	O	O
दीपेन्द्ररमण	PER	PER	PER
सिंह	PER	PER	PER
ले	O	O	O
केही	O	O	O
विद्यालय	O	O	O
विद्यार्थी	O	O	O
मा	O	O	O
झाडाबान्ता	O	O	O
को	O	O	O
समस्या	O	O	O
देखा	O	O	O
परे	O	O	O
गुनासो	O	O	O
आए	O	O	O
पछि	O	O	O
जिल्ला	ORG	ORG	ORG
जनस्वास्थ्य	ORG	ORG	ORG
कार्यालय	ORG	ORG	ORG
काठमाडौं	LOC	LOC	ORG
बाट	O	O	O
स्वास्थ्यकर्मी	O	O	O
परिचलान	O	O	O
भइ	O	O	O
सकेको	O	O	O
जानकारी	O	O	O
दिए	O	O	O
।	O	O	O

बूढानीलकण्ठ	LOC	LOC	LOC
हात्तीगौंडा	LOC	LOC	LOC
स्थित	O	O	O
यूरो	ORG	ORG	ORG
स्कुल	ORG	ORG	ORG
,	O	O	O
मेरिडीयन्ट	ORG	ORG	ORG
बालुवाटार	LOC	LOC	LOC
किड्स	ORG	ORG	ORG
छाउनी	ORG	LOC	LOC
ज्ञानभूमि	LOC	ORG	ORG
का	O	O	O
विद्यालय	O	O	O
बालबालिका	O	O	O
मा	O	O	O
झाडाबान्ता	O	O	O
को	O	O	O
समस्या	O	O	O
भइ	O	O	O
रहेको	O	O	O
नेपाल	ORG	ORG	ORG
अभिभावक	ORG	ORG	ORG
महासंघ	ORG	ORG	ORG
ले	O	O	O
जनाए	O	O	O
छ	O	O	O
।	O	O	O

नेपाल	ORG	ORG	ORG
अभिभावक	ORG	ORG	ORG
महासंघ	ORG	ORG	ORG
का	O	O	O
अध्यक्ष	O	O	O
सुप्रभात	PER	PER	PER
भन्डारी	PER	PER	PER
ले	O	O	O
उपत्यका	O	O	O
को	O	O	O
७	O	O	O
वटा	O	O	O
विद्यालय	O	O	O
बालबालिका	O	O	O
मा	O	O	O
झाडाबान्ता	O	O	O
देखिए	O	O	O
जानकारी	O	O	O
प्राप्त	O	O	O
भए	O	O	O
बताए	O	O	O
।	O	O	O

बूढानीलकण्ठ	LOC	LOC	ORG
नगरपालिका	O	O	ORG
ले	O	O	O
पनि	O	O	O
यूरो	ORG	ORG	ORG
स्कुल	ORG	ORG	ORG
मा	O	O	O
अनुगमन	O	O	O
गरे	O	O	O
को	O	O	O
जनाए	O	O	O
छ	O	O	O
।	O	O	O

बूढानीलकण्ठ	ORG	ORG	ORG
नगरपालिका	ORG	ORG	ORG
शिक्षा	ORG	ORG	ORG
शाखा	ORG	ORG	ORG
का	O	O	O
विद्यालय	O	O	O
निरिक्षक	O	O	O
इन्द्र	PER	PER	PER
प्रसाद	PER	PER	PER
दाहाल	PER	PER	PER
ले	O	O	O
बिहीबार	O	O	O
नै	O	O	O
अनुगमन	O	O	O
मा	O	O	O
गए	O	O	O
को	O	O	O
बताए	O	O	O
।	O	O	O

काठमाडौं	LOC	LOC	LOC
महानगरपालिका	O	O	LOC
को	O	O	O
शिक्षा	O	O	O
अधिकारी	PER	PER	PER
रामप्रसाद	PER	PER	PER
झाडाबान्ता	O	O	O
फैलिएको	O	O	O
बारे	O	O	O
जानकारी	O	O	O
नपाए	O	O	O
बताए	O	O	O
।	O	O	O

प्याब्सन	ORG	ORG	ORG
अध्यक्ष	O	O	O
टिका	PER	PER	PER
पुरी	PER	PER	PER
ले	O	O	O
भने	O	O	O
अहिले	O	O	O
सम्म	O	O	O
कुनै	O	O	O
जानकारी	O	O	O
नपाए	O	O	O
को	O	O	O
बताए	O	O	O
।	O	O	O

जैमिनी	LOC	LOC	LOC
नगरपालिका	LOC	LOC	LOC
–	LOC	LOC	LOC
५	LOC	LOC	LOC
बिनामारे	LOC	LOC	LOC
,	O	O	O
रिठेडाँडाछेउ	LOC	LOC	LOC
को	LOC	O	O
शङ्खे	LOC	LOC	LOC
पहरा	LOC	LOC	LOC
अघिल्लो	O	O	O
हिउँद	O	O	O
सम्म	O	O	O
यसै	O	O	O
गुमनाम	O	O	O
थियो	O	O	O
।	O	O	O

जब	O	O	O
रिठेडाँडा	LOC	LOC	LOC
लाई	O	O	O
पर्यटकीय	O	O	O
गन्तव्य	O	O	O
बनाउन	O	O	O
स्थानीय	O	O	O
कस्सिए	O	O	O
,	O	O	O
त्यो	O	O	O
लुके	O	O	O
को	O	O	O
पहरा	O	O	O
पनि	O	O	O
दृश्य	O	O	O
मा	O	O	O
आयो	O	O	O
।	O	O	O

रिठेडाँडा	LOC	ORG	ORG
पर्यटन	O	ORG	ORG
पूर्वाधार	O	ORG	ORG
निर्माण	O	ORG	ORG
उपभोक्ता	O	ORG	ORG
समिति	O	ORG	ORG
का	O	O	O
अध्यक्ष	O	O	O
टेकबहादुर	PER	PER	PER
थापा	PER	PER	PER
अनुसार	O	O	O
पहिले	O	O	O
–	O	O	O
त्यस	O	O	O
लाई	O	O	O
शङ्खे	LOC	O	LOC
ओढार	LOC	O	LOC
भनिन्थ्यो	O	O	O
।	O	O	O

संयुक्त	ORG	ORG	ORG
राष्ट्रसंघ	ORG	ORG	ORG
मातहत	O	O	O
रहेर	O	O	O
नेपाल	ORG	ORG	ORG
सरकार	ORG	ORG	ORG
ले	O	O	O
पठाउने	O	O	O
शान्तिसेना	O	O	O
को	O	O	O
योगदान	O	O	O
माथि	O	O	O
बिहीबार	O	O	O
काठमाडौं	LOC	LOC	LOC
मा	O	O	O
विमर्श	O	O	O
गरिए	O	O	O
छ	O	O	O
।	O	O	O

संस्था	O	O	ORG
ले	O	O	O
शान्तिसेना	O	O	ORG
मा	O	O	O
नेपाल	LOC	LOC	LOC
को	O	O	O
योगदान	O	O	O
विषयक	O	O	O
पुस्तिका	O	O	O
समेत	O	O	O
प्रकाशन	O	O	O
गरे	O	O	O
छ	O	O	O
।	O	O	O

जस	O	O	O
मा	O	O	O
प्रा	O	O	O
.	O	O	O
राजामोहन	PER	PER	PER
,	O	O	O
रथी	O	PER	O
बालानन्द	PER	PER	PER
शर्मा	PER	PER	PER
डिबी	PER	PER	PER
सुवेदी	PER	PER	PER
राजेश	PER	PER	PER
श्रेष्ठ	PER	PER	PER
पूर्वडीआइजी	O	O	O
नवराज	PER	PER	PER
डा	O	O	O
दिनेश	PER	PER	PER
भट्टराई	PER	PER	PER
तथा	O	O	O
चिरन	PER	PER	PER
थापा	PER	PER	PER
को	O	O	O
लेख	O	O	O
रहे	O	O	O
छ	O	O	O
।	O	O	O

कार्यक्रम	O	O	O
मा	O	O	O
बाल्दै	O	O	O
डा	O	O	O
.	O	O	O
दिनेश	PER	PER	PER
भट्टराई	PER	PER	PER
ले	O	O	O
शान्ति	O	O	O
स्थापनार्थ	O	O	O
नेपाल	LOC	LOC	LOC
उत्कृष्ट	O	O	O
प्रदर्शन	O	O	O
गर्दै	O	O	O
आए	O	O	O
को	O	O	O
बताए	O	O	O
का	O	O	O
छन्	O	O	O
।	O	O	O

‘	O	O	O
सरकार	O	ORG	ORG
ले	O	O	O
आर्थिक	O	O	O
उपार्जन	O	O	O
को	O	O	O
लागि	O	O	O
मात्र	O	O	O
शान्तिसेना	O	ORG	ORG
लाई	O	O	O
केन्द्र	O	O	O
मा	O	O	O
राख्नुहुँदैन	O	O	O
